Comment Id,Date / Time,From Id,From,Message,Likes,Comments
10157361185413044_446406122758067,2019-06-24 15:57:52,,,Robin Schröter ja die würd ich da auch gern sehen 😂,1,0
10157361185413044_446406482758031,2019-06-24 15:58:34,,,"Volbeat 
Flogging Molly
Freiwild
Die Ärzte
Böhse Onklez
Ramstein
Nightwish
Metallica

De wärs mou widr chli intressant😊",1,0
10157361185413044_446407069424639,2019-06-24 15:59:56,,,"System of a down
Mayhem
Napalm Death
Dying Fetus
Knocked Loose❤️
Black Sabbath
Ektomorf
L7
Uhhh das wärs 😍",0,0
10157361185413044_147741756395400,2019-06-24 16:00:57,,,"Rammstein, Powerwolf, Ghost, Alestorm",1,0
10157361185413044_147741759728733,2019-06-24 16:00:58,,,Perfekt!,0,0
10157361185413044_147741853062057,2019-06-24 16:01:23,,,"Rammstein, Ärzte, System of a down, Korpiklaani ond Billy Talent nähmi aso au nomol 😁🤘",8,0
10157361185413044_147742083062034,2019-06-24 16:02:11,,,Helgrindur Skelfir,2,0
10157361185413044_147742096395366,2019-06-24 16:02:15,,,"Avenged Sevenfold, Gojira, Marilyn Manson",0,0
10157361185413044_446408496091163,2019-06-24 16:02:49,,,Helgrindur!!!,1,0
10157361185413044_446408896091123,2019-06-24 16:03:26,,,THECITYISOURS,0,0
10157361185413044_446409009424445,2019-06-24 16:03:40,,,"Powerwolf, jbo, volbeat, battle beast, skalmöld",0,0
10157361185413044_147742366395339,2019-06-24 16:03:49,,,"Nightwish
System of a down
Tenacoius D
Rammstein
Celtica pipes rock
Die Ärzte
Billy Talent",3,0
10157361185413044_147742369728672,2019-06-24 16:03:56,,,In Extremo,0,0
10157361185413044_446409129424433,2019-06-24 16:03:57,1029705553712038,WurzuChing,"Excelsis, Hosen, Offspring, Zebrahead...",0,0
10157361185413044_446409536091059,2019-06-24 16:04:49,,,Volbeat Bullet for My Valentine A Day To Remember We Came As Romans BRING ME THE HORIZON Trivium Broilers THOLA,1,2
10157361185413044_147742509728658,2019-06-24 16:04:55,,,"RAMMSTEIN
J.B.O",0,0
10157361185413044_446410242757655,2019-06-24 16:05:40,,,"Irony Of Fate
INGESTED
INCITE
Gloryhole Guillotine
Devils Rage
BLACK INHALE
Bloodred Hourglass
Feared
The-Haunted
WITCHERY
Parasite Inc.
ALL WILL KNOW
Jan Jansohn wär doch was für euch 😉🤘🏻",1,0
10157361185413044_147742696395306,2019-06-24 16:05:47,,,DISTURBED & Stone Sour & Being as an Ocean,0,0
10157361185413044_147742826395293,2019-06-24 16:06:16,,,"Rammstein,Fat dog, Broilers, Betontod, obey the brave, Frei.wild, stick to your guns.",0,1
10157361185413044_446410989424247,2019-06-24 16:07:00,,,strain of madness,1,0
10157361185413044_147743246395251,2019-06-24 16:07:19,,,"System of a down, volbeat, in flames, limp bizkit, rise against",1,0
10157361185413044_446411162757563,2019-06-24 16:07:20,,,Corpus Delecti,5,0
10157361185413044_147743403061902,2019-06-24 16:08:22,,,BROKEN FATE 🤘,0,0
10157361185413044_446412476090765,2019-06-24 16:08:28,,,THECITYISOURS,0,0
10157361185413044_147743489728560,2019-06-24 16:08:38,,,Böhse onkelz,0,0
10157361185413044_147743566395219,2019-06-24 16:09:07,,,"Rammstein.
Schandmaul.
Die ärzte.
Inextremo
Böse onkelz",2,0
10157361185413044_147743689728540,2019-06-24 16:09:35,,,Devils Rage,0,0
10157361185413044_446413036090709,2019-06-24 16:09:38,,,Fat dog,0,0
10157361185413044_446413166090696,2019-06-24 16:09:52,,,"FINAL CUT
CONTORSION",0,0
10157361185413044_446413432757336,2019-06-24 16:10:32,,,Mel Sägesser ursprung buam,1,0
10157361185413044_147743963061846,2019-06-24 16:11:04,220948564992404,THOLA,"Tobias Brigger , Wow Wow Wow!!!!!! 👊",0,0
10157361185413044_147744856395090,2019-06-24 16:11:32,,,BROKEN FATE😉Wäre cool Sie dort zu hören👌,0,0
10157361185413044_446414586090554,2019-06-24 16:12:55,,,"Rammstein, five finger death punch, billy talent. Disturbed, freiwild,greenday, die Totenhosen🙌🏼♥️",2,0
10157361185413044_446414602757219,2019-06-24 16:12:59,,,angry again!,0,0
10157361185413044_446414739423872,2019-06-24 16:13:19,,,THOLA 🤟🤟,0,0
10157361185413044_147745349728374,2019-06-24 16:13:45,,,Cello Hertner 😂😂😂,0,0
10157361185413044_446414946090518,2019-06-24 16:13:45,,,"Metallica, Skindread, Stone Sour 🤘",0,0
10157361185413044_147745373061705,2019-06-24 16:13:47,,,"Nightwish, Rammstein",2,0
10157361185413044_446415026090510,2019-06-24 16:13:58,,,www.rockwalden.ch,0,0
10157361185413044_147745403061702,2019-06-24 16:14:00,,,Cello Hertner Oesch die dritten😂,1,0
10157361185413044_147745416395034,2019-06-24 16:14:08,,,"😍
haha da hast du fast ein ganzes FESTIVAL aufgestellt 😂😂😂🤘🏻",0,0
10157361185413044_446415226090490,2019-06-24 16:14:18,,,Clawfinger 🤘🤘,0,0
10157361185413044_147745549728354,2019-06-24 16:14:56,,,"FINAL CUT, Angelus Apatrida, Contorsion, Crisix, Skull Fist, Bonded, SICKRET, VIRVUM, ELEPHANTS, Knöppel, Hemlock, Vale Tudo, INSANITY und gleich nochmals Hellvetica ;-)",1,0
10157361185413044_446415982757081,2019-06-24 16:15:44,,,Broken Fate🖤,0,0
10157361185413044_446416926090320,2019-06-24 16:17:06,,,Foo Fighters und Volbeat 🤘,1,0
10157361185413044_446416956090317,2019-06-24 16:17:09,,,"ZSK, Offsprrring, Zebrahead",0,0
10157361185413044_147746113061631,2019-06-24 16:18:25,,,"I Prevail
Falling im reverse 
thy art is murder
while she sleeps
parkway drive 
bless the fall 
heaven shall burn",23,0
10157361185413044_446417756090237,2019-06-24 16:18:48,,,"Black label society, godsmack, kadavar, tool, parkway drive, black stone cherry, rob zombie.. 😁",0,0
10157361185413044_147746236394952,2019-06-24 16:19:24,,,"AURAL COMA 
The Gazette",0,0
10157361185413044_446418152756864,2019-06-24 16:19:37,,,Wicked Plan,0,0
10157361185413044_446418236090189,2019-06-24 16:19:48,,,"Arch Enemy
JINJER
Lacuna Coil
Infected Rain
Follow the Cipher
Bloodhunter
Beyond the Black
Among your Gods
New Years Day
Dehydrated
Butcher Babies
Kobra and the Lotus
IGNEA
Once Human
Dust in Mind
Spoil Engine
Rage of Light (CH)
👩🏻🎤🤘🏻",0,0
10157361185413044_446418522756827,2019-06-24 16:20:23,,,Glowing Shelter Three Elements,1,0
10157361185413044_446418566090156,2019-06-24 16:20:27,,,Notus-Gang natürli! 👍🏻🤘🏻,0,0
10157361185413044_446418622756817,2019-06-24 16:20:33,,,Rammstein,0,3
10157361185413044_147746453061597,2019-06-24 16:21:01,,,Final cut 🤘🤘🤘,0,0
10157361185413044_446419586090054,2019-06-24 16:22:29,,,Three days grace,0,0
10157361185413044_446419866090026,2019-06-24 16:22:53,,,"Fiddler's green, Santiano, QL",1,0
10157361185413044_147746899728219,2019-06-24 16:23:21,,,"Sabaton, Volbeat, Rammstein, Flogging Molly, Frei Wild, In Extremo, Trivium",3,0
10157361185413044_446420139423332,2019-06-24 16:23:22,,,"Insomnium, system of a down, desert fear, Arkona, Arch Enemy, die Ärzte, august burns red",1,0
10157361185413044_149373386231316,2019-06-24 16:23:25,,,"Our last night, nothing more, I Prevail, We came as romans, Like moths to flames, Of mice and men, In Flames",0,0
10157361185413044_149373572897964,2019-06-24 16:23:59,,,Five finger death punch 🖤🤘🏻,0,0
10157361185413044_147747029728206,2019-06-24 16:24:00,,,Rammstein,0,0
10157361185413044_147747083061534,2019-06-24 16:24:21,,,"Ghost, Social Distortion, Slim Cessna's Autoclub, Goodnight Texas, The Interrupters, Volbeat, The Real McKenzies",1,0
10157361185413044_149373696231285,2019-06-24 16:24:36,,,"Hatebreed
Lionheart
Deez Nuts
First Blood",0,0
10157361185413044_147747136394862,2019-06-24 16:24:46,,,"Ärzte, Rammstein, Volbeat, in flames",1,0
10157361185413044_147747196394856,2019-06-24 16:25:02,,,"Aerzte
Arch enemy
Bullet for my valentine
offspring
parkway drive
green day
in extremo
in flames
system of a down
airbourne
billy talent
bring me the horizon",0,0
10157361185413044_149373856231269,2019-06-24 16:25:32,,,Heaven shall burn,0,0
10157361185413044_149373952897926,2019-06-24 16:26:08,,,Freiwild,0,0
10157361185413044_149374086231246,2019-06-24 16:26:53,,,nox interna!,0,0
10157361185413044_149374096231245,2019-06-24 16:26:55,,,"-Emuqa
-Broken Fate \,,/ !",0,0
10157361185413044_147747456394830,2019-06-24 16:26:57,,,Am:Pm x1000000000,0,0
10157361185413044_147747509728158,2019-06-24 16:27:13,,,Our Last Night !!!,0,0
10157361185413044_147747533061489,2019-06-24 16:27:20,,,"Trivium, Lamb of god, Skillet, Carnifex, Chelsea Grin, Architects",0,0
10157361185413044_149374186231236,2019-06-24 16:27:28,,,Monuments!!,0,0
10157361185413044_147747626394813,2019-06-24 16:27:48,,,Volbeat,2,0
10157361185413044_147747629728146,2019-06-24 16:27:49,,,"Irony Of Fate, InView, Ghost Inhale, KaButt, ZiRKA, Feinwaschmittel, Mantys

Gebt doch auch mal den Kleinen eine Chance anstatt jedes Jahr das gleiche recycelte Profit orientierte Line-Up rauszuhauen",11,0
10157361185413044_446422846089728,2019-06-24 16:28:41,,,Flogging Molly,0,0
10157361185413044_446423166089696,2019-06-24 16:29:29,,,Corpus Delicti 🤘🏼,2,0
10157361185413044_147747983061444,2019-06-24 16:29:40,,,ost + front,0,0
10157361185413044_149374659564522,2019-06-24 16:29:51,,,Rammstein,0,0
10157361185413044_446423386089674,2019-06-24 16:30:02,,,Offspring,0,0
10157361185413044_149374716231183,2019-06-24 16:30:14,,,"I Prevail 
A Day To Remember
MONUMENTS
Asking Alexandria
AM:PM
Geisterwald",1,0
10157361185413044_149374886231166,2019-06-24 16:31:05,,,https://www.facebook.com/Effigy.ch/,2,0
10157361185413044_446423846089628,2019-06-24 16:31:06,,,"Airbourne, Volbeat, 5FDP, QL, disturbed, rammstein, iron maiden ....",2,0
10157361185413044_446424069422939,2019-06-24 16:31:39,,,Final Cut!!!,0,0
10157361185413044_149375082897813,2019-06-24 16:31:43,136576313071724,INFINITAS,"Thank you Lukas!
Cheers from INFINITAS",1,0
10157361185413044_149375092897812,2019-06-24 16:31:45,,,Glowing Shelter,0,0
10157361185413044_446424392756240,2019-06-24 16:32:01,136576313071724,INFINITAS,"Merci Philipp, das wärs!
Gruäss INFINITAS",0,0
10157361185413044_147748609728048,2019-06-24 16:32:32,136576313071724,INFINITAS,"Merci dir Janik!
Das wär ja huärä geil!
Cheers INFINITAS",0,0
10157361185413044_446424676089545,2019-06-24 16:32:43,,,"Septicflesh, Carach Angren oder Solstafir 🙂",1,0
10157361185413044_446425066089506,2019-06-24 16:33:36,,,"Jinjer, Rammstein, After the Burial, The Ghost Inside, Mindcollision, Artifiction, Thy Art is Murder, Dimmu Borgir, Amorphis, Die Apokalyptischen Reiter, Kataklysm, Heilung, Kauan, Knorkator, Wintersun, Haken (Top Prog. Metal), Persefone",1,0
10157361185413044_147748839728025,2019-06-24 16:33:51,,,Reliquiae,3,0
10157361185413044_446425389422807,2019-06-24 16:34:06,,,Tir Nan Og und Darth Polly....💚☘,1,0
10157361185413044_149376039564384,2019-06-24 16:35:47,,,I preval,0,4
10157361185413044_149376069564381,2019-06-24 16:35:56,,,"Glowing Shelter
https://youtu.be/ESs7C6T7AIQ",3,0
10157361185413044_149376086231046,2019-06-24 16:36:00,,,Three Elements,6,0
10157361185413044_147749363061306,2019-06-24 16:36:15,,,"Rolling Stones, The Struts, Jimmy eat World, Alice Cooper, Saliva, Bonnie Tyler, Rammstein, Bruce Springsteen, Five Finger Death punch",0,0
10157361185413044_147749393061303,2019-06-24 16:36:26,,,"Irony of Fate
As Sanity Fades
Wicked Plan",3,0
10157361185413044_446426462756033,2019-06-24 16:36:30,,,"Ghost
Avenged Sevenfold
Volbeat
Rammstein 
🤘🏻",1,0
10157361185413044_147749469727962,2019-06-24 16:36:57,,,"Three days grace, system of  the down, skillet, parkway drive, thousand foot krutch, ashes remain, creed",0,0
10157361185413044_446427076089305,2019-06-24 16:37:41,,,Linkin Park,0,0
10157361185413044_149376489564339,2019-06-24 16:38:03,,,Notus-Gang 😬😬😬,1,0
10157361185413044_446427599422586,2019-06-24 16:38:35,,,Miss May I !!!!!😁,0,0
10157361185413044_149376936230961,2019-06-24 16:38:43,,,,3,0
10157361185413044_149377116230943,2019-06-24 16:39:20,,,Absolut geil! Broken Fate,1,0
10157361185413044_446428069422539,2019-06-24 16:39:28,,,Broken fate🤘,1,0
10157361185413044_149377336230921,2019-06-24 16:39:32,,,"Glowing Shelter
https://youtu.be/ESs7C6T7AIQ",4,1
10157361185413044_149377359564252,2019-06-24 16:39:35,,,"Rancid, Pennywise, A Perfect Circle, NiN, Deftones, NoFX, Lagwagon, System of a down, Greenday, Korn, The Real McKenzies, The Mahones, Good Charlotte, ...",0,1
10157361185413044_149377926230862,2019-06-24 16:40:12,,,Linda Senn och!^^,0,0
10157361185413044_446428636089149,2019-06-24 16:40:38,,,"parkway drive, heaven shall burn, abinchova!",0,0
10157361185413044_149377972897524,2019-06-24 16:40:47,,,INTREPID und Elvellon 😬,1,0
10157361185413044_149377976230857,2019-06-24 16:40:48,,,Five Finger Death punch 🤘🏼,0,0
10157361185413044_446428816089131,2019-06-24 16:41:01,,,"Eisbrecher, Powerwolf, Oomph, Rammstein.

Leo Moracchioli währ mol no cool.",1,0
10157361185413044_147750353061207,2019-06-24 16:41:03,,,Broken Fate,1,0
10157361185413044_149378052897516,2019-06-24 16:41:24,,,Stoned Jesus,1,0
10157361185413044_147750429727866,2019-06-24 16:41:27,,,Tir Nan Og,1,0
10157361185413044_446429272755752,2019-06-24 16:41:58,,,"Driven Under, Hämatom, Powerwolf, Mono Inc.",1,0
10157361185413044_149378332897488,2019-06-24 16:42:43,,,"The interrupters
Paddy and the rats
System of a down
Korn",0,0
10157361185413044_147750949727814,2019-06-24 16:44:03,,,Pertness,2,0
10157361185413044_149378556230799,2019-06-24 16:44:07,,,"Thank you Pam!
Cheers Piri & INFINITAS",3,0
10157361185413044_446430462755633,2019-06-24 16:44:25,,,"Die ärzte
Freiwild
Five finger death punch
Volbeat",1,0
10157361185413044_149378609564127,2019-06-24 16:44:30,,,"Rise of the Northstar
Emmure
Deez Nuts
Heaven shall burn
August burns red
Chelsea grin
Attila
Rings of saturn
Terror
Hatebreed
Sick of it all
Skindred
Thy art is murder
Neaera
Hood brawl und Royal Desolation als locals 😁👌",3,0
10157361185413044_149378636230791,2019-06-24 16:44:37,,,David Hasselhoff,1,5
10157361185413044_149378786230776,2019-06-24 16:45:23,,,Rise Against!,0,0
10157361185413044_446431566088856,2019-06-24 16:46:06,,,Driven Under,0,0
10157361185413044_149378896230765,2019-06-24 16:46:13,,,Any Given Day,0,0
10157361185413044_147751246394451,2019-06-24 16:46:16,,,"Blackout Problems
B104 
ERSTAUSGABE-Punkrock",1,0
10157361185413044_446431789422167,2019-06-24 16:46:28,,,Anthem for a dying Day,0,0
10157361185413044_147751459727763,2019-06-24 16:47:51,,,"Metallica, Rammstein, Volbeat, broiler,beatsteaks, Disturbed, Danko Johns",1,0
10157361185413044_147751473061095,2019-06-24 16:47:55,,,Fuchsteufelswild,0,0
10157361185413044_147751486394427,2019-06-24 16:47:56,,,Why So Serious? Volbeat Rancid Alestorm,3,0
10157361185413044_446432576088755,2019-06-24 16:47:56,,,Angry again! Ganz klar... 🤘,1,0
10157361185413044_149379136230741,2019-06-24 16:48:10,,,Shambolic Shrinks,0,0
10157361185413044_149379192897402,2019-06-24 16:48:31,,,Ihr sind sehr kreativ ;p,0,0
10157361185413044_446432899422056,2019-06-24 16:48:34,,,Ihr sind sehr kreativ ;p,0,0
10157361185413044_147751799727729,2019-06-24 16:48:57,,,Terrible Headache,1,0
10157361185413044_446433266088686,2019-06-24 16:49:14,,,"Unkreativ, aber geil 🤘🏻",1,0
10157361185413044_446433346088678,2019-06-24 16:49:20,,,Reliquiae 😍,1,0
10157361185413044_446433559421990,2019-06-24 16:49:43,,,SDP,0,0
10157361185413044_147752103061032,2019-06-24 16:50:16,,,RAMMSTEIN,0,0
10157361185413044_149379459564042,2019-06-24 16:50:30,,,Die WICKED PLAN hätte einen Auftritt sn diesem Festival verdient.,1,0
10157361185413044_446433919421954,2019-06-24 16:50:35,,,THE HELLACOPTERS!,2,0
10157361185413044_147752279727681,2019-06-24 16:51:06,,,Airbourne,0,0
10157361185413044_446434286088584,2019-06-24 16:51:23,,,Tir Nan Og!,0,0
10157361185413044_446434672755212,2019-06-24 16:52:05,,,"Excelsis, Hedera 🤘",1,0
10157361185413044_147752476394328,2019-06-24 16:52:13,,,angry again,1,0
10157361185413044_446435309421815,2019-06-24 16:52:39,,,"Powerwolf, Bloodbound, Mystic Prophecy, Saint Deamon, Battle Beast, Beast in Black......",0,0
10157361185413044_147752596394316,2019-06-24 16:53:06,,,"Die Ärzte, Buckcherry, Skunk Anansie, Feuerschwanz, Clawfinger, Black Veil Brides, Megaherz, Eisbrecher, The Sounds, Crashdiet, Billy Idol, Jennifer Rostock, Sportfreunde Stiller, In Extremo, The Baseballs, Leo Moraccioli, und und und...",0,0
10157361185413044_147752603060982,2019-06-24 16:53:10,,,Among Vultures,0,0
10157361185413044_446435706088442,2019-06-24 16:53:16,,,"Rammstein , system of a down",0,0
10157361185413044_147752663060976,2019-06-24 16:53:36,,,"Cradle of filth
Ghost,
Caliban
architects
moonspell
Marilyn manson 
Gojira
Chelsea grin
Textures",0,0
10157361185413044_149380096230645,2019-06-24 16:53:41,,,Green Day 😍😍😍😍😍,0,0
10157361185413044_446435896088423,2019-06-24 16:53:46,,,"Die Ärzte, Dead Lord, Turbobier, Pennywise, With one Word, Feine Sahne Fischfilet, Millencolin, Broilers, Terrorgruppe, Wizo, Nofx, Danko Jone, Bad Cop Bad Cop, Lizzies, Night Viper",0,0
10157361185413044_149380149563973,2019-06-24 16:53:50,,,INSANITY,1,0
10157361185413044_147752759727633,2019-06-24 16:54:10,,,"in flames, bmth, fever 333, of mice and men oder while she sleeps nochmal 😍",0,0
10157361185413044_149380206230634,2019-06-24 16:54:23,,,Ich würd ja au ned nei sege zu Rammstein ;p,0,0
10157361185413044_446436446088368,2019-06-24 16:54:59,,,"Seether
Civil War (the band)
NorthTale
A Perfect Circle
Battle Beast
In This Moment
Three Elements
Irony Of Fate
Avenged Sevenfold",2,0
10157361185413044_147752849727624,2019-06-24 16:55:13,,,"Tool
System of a down
Korn
Rage against the machine
Fidlar
Skindred
Enter Shikari
Deftones
Alice in chains
Clutch",0,0
10157361185413044_147754813060761,2019-06-24 16:56:24,,,Metallica,0,0
10157361185413044_446437669421579,2019-06-24 16:57:12,,,Rammstein  Volbeat und Itchy royal republic Die Ärzte ;),2,0
10157361185413044_147755033060739,2019-06-24 16:57:51,,,"Böhse onkelz
Rammstein
In extremo",2,0
10157361185413044_149381402897181,2019-06-24 16:58:19,,,#Broken Fate,2,0
10157361185413044_149381686230486,2019-06-24 16:59:04,,,"System of a Down, Rammstein, iron maiden, marilyn manson, 3 doors down, bring me the horizon, architects",0,0
10157361185413044_147755423060700,2019-06-24 17:00:27,,,"Eskimo callboy
Being as an Ocean
Bring Me The horizon
Billy Talent
Green Day
System of a Down
Good Charlotte 
Slipknot
Asking alexandria",0,0
10157361185413044_147755496394026,2019-06-24 17:01:02,,,"Fever333
Architects
Royal blood",0,0
10157361185413044_149382396230415,2019-06-24 17:01:41,,,"Toten hosen 
Rammstein",0,0
10157361185413044_147755843060658,2019-06-24 17:02:49,,,Glowing Shelter,1,0
10157361185413044_149382682897053,2019-06-24 17:02:59,,,Ophelia‘s Eye !  Remo Lemp,0,0
10157361185413044_446441332754546,2019-06-24 17:03:18,,,😎👍👍👍👍👍👍👍👍👍👍❤,0,0
10157361185413044_446441529421193,2019-06-24 17:03:37,,,Powerwolf,1,0
10157361185413044_446441912754488,2019-06-24 17:04:17,,,Broken Fate wär richtig geil.🤘,0,0
10157361185413044_147757483060494,2019-06-24 17:04:27,,,"Frei.Wild werdeds zom glück ned bringe. Das wörd so en Shitstorm geh, dass sie die nach 2 täg weder usladed.",8,0
10157361185413044_147757509727158,2019-06-24 17:04:34,,,Rammstein,1,0
10157361185413044_446442262754453,2019-06-24 17:04:56,,,"Broilers, Three Elements, Talco, Volbeat, In Flames, Children of Bodom, Stone Sour, Kraftklub, Ost Front, In Extremo, Alestorm, Flogging Molly, System of a Down, Glowing Shelter, Disturbed, Schandmaul",2,3
10157361185413044_147757573060485,2019-06-24 17:05:01,,,"Green day
Metallica
Good charlotte
Ärzte
The offspring",0,0
10157361185413044_446442459421100,2019-06-24 17:05:21,,,Skelfir,1,0
10157361185413044_147757703060472,2019-06-24 17:05:37,,,Pertness Shm,0,0
10157361185413044_147757726393803,2019-06-24 17:05:48,,,Brocken Bass (Spiez),1,0
10157361185413044_149383749563613,2019-06-24 17:05:53,,,Feuer Indianer Zarkun 🤔wo blibt EXCELSIS?????,1,0
10157361185413044_147757753060467,2019-06-24 17:06:00,,,I CUT OUT YOUR Name Transplants Avenged Sevenfold,1,0
10157361185413044_149383806230274,2019-06-24 17:06:24,,,"Vollbeat
Crossplane
Maxxwell
Crown of Clory
Auri
Die toten Hosen
Doroa
Metallica
Airbourne",0,0
10157361185413044_147757896393786,2019-06-24 17:06:28,,,Rebekka Glanzmann-Eichenberger  nooow xD jo genaundas johr han ich nied chöna xD RIP,0,0
10157361185413044_446443659420980,2019-06-24 17:07:24,,,Val Sinestra 😚,0,0
10157361185413044_147758126393763,2019-06-24 17:07:28,,,Wicked Plan,1,0
10157361185413044_147758416393734,2019-06-24 17:08:43,,,"Blackout Problems
Our hollow our home
I prevail
Thecityisours
River becomes ocean
Annisokay
Northlane
Dream state
Imminence",0,0
10157361185413044_149384256230229,2019-06-24 17:09:16,,,Tir Nan Og,1,0
10157361185413044_147758619727047,2019-06-24 17:09:58,,,Driven under,0,0
10157361185413044_446445409420805,2019-06-24 17:10:51,,,With One Word !,3,0
10157361185413044_149384632896858,2019-06-24 17:11:39,,,Helgrindur Skelfir,3,0
10157361185413044_147758893060353,2019-06-24 17:11:44,,,"🤔🤔🤔🤔Hallo liebe Leute wo bleiben die Schweizerbands. EXCELSIS, PERTNESS, APINCHOVA, EMERALD, GLOEYHAMMER, usw.... 🤟🤟🤟",1,0
10157361185413044_446445912754088,2019-06-24 17:12:02,,,Simia Sapiens,0,0
10157361185413044_149384716230183,2019-06-24 17:12:05,,,Anthem for a dying day,0,0
10157361185413044_149384796230175,2019-06-24 17:12:41,,,Glowing shelter 🤟,0,0
10157361185413044_149384836230171,2019-06-24 17:13:02,,,"Battle beast, freiwild, freedom call",0,0
10157361185413044_446446889420657,2019-06-24 17:14:27,,,Rammstein,0,0
10157361185413044_147759656393610,2019-06-24 17:15:02,,,Airbourne!,0,0
10157361185413044_149385146230140,2019-06-24 17:15:15,,,Fuchsteufelswild ;)))) 🥰🥰🥰🥰🥰🥰,0,0
10157361185413044_446447252753954,2019-06-24 17:15:17,,,Notus gang,1,0
10157361185413044_147759769726932,2019-06-24 17:15:45,,,Rise Against! ❤️,2,0
10157361185413044_147759879726921,2019-06-24 17:16:31,,,Tenacious D,0,0
10157361185413044_147759903060252,2019-06-24 17:16:37,,,"Deeznuts 
Hatebreed
Enter shikari 
Bonaparte
Okilly Dokilly
The Qemists
Pendulum
Limp bizkit
Crossfaith",0,0
10157361185413044_149385526230102,2019-06-24 17:17:23,,,Beast in black,0,0
10157361185413044_149385582896763,2019-06-24 17:17:36,,,Coohead and Cambria,0,0
10157361185413044_149385682896753,2019-06-24 17:18:20,,,Rancid,0,0
10157361185413044_446448776087135,2019-06-24 17:18:51,,,Blackout Problems,0,0
10157361185413044_147760446393531,2019-06-24 17:19:06,,,Avatar,0,0
10157361185413044_446449376087075,2019-06-24 17:20:18,,,"architects
fever 333
bring me the horizon
PUP
neck deep
a day to remember
knocked loose
paramore
boston manor
the story so far
northlane
la dispute",0,0
10157361185413044_147760733060169,2019-06-24 17:20:37,,,Clutch,0,0
10157361185413044_149387119563276,2019-06-24 17:21:41,,,Outlaw Radio,0,0
10157361185413044_446450092753670,2019-06-24 17:21:54,,,Fix PALEFACE,1,0
10157361185413044_149387429563245,2019-06-24 17:22:44,,,"System of a Down, Vollbeat, Foo Fighters",0,0
10157361185413044_147761346393441,2019-06-24 17:23:14,,,Onkelz...rammstein...eluveitie...volbeat...system of a down...parkway drive...slipknot...frei wild...pro pain....,1,2
10157361185413044_446450696086943,2019-06-24 17:23:17,,,Dead By April,0,0
10157361185413044_147761369726772,2019-06-24 17:23:18,,,"System of a Down, Avenged Sevenfold, Danko Jones, Red, The 69 Eyes, Paramore, Rammstein.....",0,0
10157361185413044_149387556229899,2019-06-24 17:23:30,,,"Oh, ganz nett wären:

Igorrr
Nebelhorn
Paara
Pensées Nocturnes
Sigtyr
Turisas
Vindland",1,0
10157361185413044_446450956086917,2019-06-24 17:23:47,,,Die Kassierer,1,0
10157361185413044_446451266086886,2019-06-24 17:24:18,,,"Hammerfall, In Extremo, Die Ärzte, Flogging Molly",0,0
10157361185413044_446451386086874,2019-06-24 17:24:28,,,Keesel! Einmaliger Mundhart Core!,1,0
10157361185413044_147761539726755,2019-06-24 17:24:34,,,R.O.C.K. Animals,1,0
10157361185413044_149387929563195,2019-06-24 17:24:52,,,Egoischt 😉😂,0,0
10157361185413044_149387969563191,2019-06-24 17:24:57,,,"Excelsis
Böhse Onkelz",3,0
10157361185413044_147761653060077,2019-06-24 17:25:21,,,Roger Zensi Thomann  frei wild gaht gar nöd scheiss rächti bänd und slipknot isch das jah gsie,0,0
10157361185413044_147761679726741,2019-06-24 17:25:33,,,https://youtu.be/rNZKoeUvsvg,0,0
10157361185413044_147761823060060,2019-06-24 17:26:39,,,Keesel natürli 💪,0,0
10157361185413044_149388482896473,2019-06-24 17:27:15,,,THORN.,1,0
10157361185413044_149388522896469,2019-06-24 17:27:28,,,Skelfir,1,0
10157361185413044_149388586229796,2019-06-24 17:28:18,,,"Attila, Lionheart, Parkway Drive, Stick to your Guns, Crown the Empire, Bury Tomorrow, Emmure",0,0
10157361185413044_446453269420019,2019-06-24 17:28:22,,,"Iron maiden, ac/dc, manowar",0,0
10157361185413044_149388652896456,2019-06-24 17:28:35,,,Gregory James Martin slipknot cha wider cho...si immer geil...und wäg frei wild üsseri mi nid...und nüt vo scheiss rächti band....,0,0
10157361185413044_446453406086672,2019-06-24 17:28:35,,,Strangers In The Attic,0,0
10157361185413044_149388666229788,2019-06-24 17:28:38,,,Fuchsteufelswild 🦊 🤘,0,0
10157361185413044_147762823059960,2019-06-24 17:29:42,,,"Any given day, godsmack, moonshine bandits, stone sour, trivium, hoolywood undead, Allpot futsch, ska-p, everlast....",0,0
10157361185413044_446453942753285,2019-06-24 17:29:44,,,"Skindred, Dorothy, Rammstein, Hollywood Vampires, Nightwish, Black stone cherry, Meshuggah, Rob Zombie, Korn, Hammerfall, arch enemy, system of a down, Disturbed, Alice Cooper, Alter Bridge, Buckcherry, Foo Fighters, Godsmack, Hak, Hatebreed, In Flames, Judas Priest, Zakk Wylde, Kreator, Queens of the Stone Age, Seether, Saliva, Tenacious D, Welshly Arms, ZZ Top",0,0
10157361185413044_149388852896436,2019-06-24 17:29:52,,,"Fire Rose, Anthem For A Dying Day, Excelsis, Wicked Plan, I Cut Out Your Name, Pertness, Divine, Dead Born Vision, Leviathane, Expellow, Gomorra, Hellvetica, Gurd, Burning Witches, Crashtime, Atlas&Axis.",1,0
10157361185413044_149388899563098,2019-06-24 17:30:18,,,INFINITAS 🤘🏼,4,0
